単位[MWh],,,,,,,,,,,,,,
,,,供給力,,,,,,,,,,,
月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線,供給力合計
,,,,,,,,,,,,,,
2022/7/1,0時,2590,0,1565,877,11,154,0,0,130,0,281,-428,2590
,1時,2561,0,1614,881,11,154,0,0,125,0,237,-460,2561
,2時,2700,0,1714,881,10,155,0,0,102,0,248,-409,2700
,3時,2835,0,1883,882,11,155,0,0,74,0,290,-459,2835
,4時,2866,0,1858,881,10,154,27,0,62,0,276,-401,2866
,5時,2791,0,1701,874,12,154,143,0,89,0,275,-457,2791
,6時,2744,0,1367,832,11,154,256,0,113,0,268,-256,2744
,7時,2819,0,1241,829,12,155,449,0,107,0,18,10,2819
,8時,3117,0,1328,819,11,154,677,0,80,0,212,-163,3117
,9時,3306,0,1223,815,10,154,821,0,58,0,167,58,3306
,10時,3323,0,1120,820,0,154,933,0,60,0,0,237,3323
,11時,3336,0,1296,822,0,154,922,0,56,0,-41,128,3336
,12時,3195,0,1126,818,0,154,900,0,47,0,-76,226,3195
,13時,3320,0,1604,828,0,154,737,0,44,0,93,-140,3320
,14時,3331,0,1923,838,0,154,645,0,38,0,142,-409,3331
,15時,3349,0,2035,839,0,153,491,0,41,0,146,-355,3349
,16時,3443,0,2300,846,0,154,304,0,59,0,221,-440,3443
,17時,3379,0,2417,887,0,154,125,0,50,0,368,-622,3379
,18時,3315,0,2417,884,0,154,17,0,52,0,337,-545,3315
,19時,3312,0,2479,882,0,154,0,0,44,0,237,-483,3312
,20時,3172,0,2332,881,0,154,0,0,41,0,204,-441,3172
,21時,2986,0,2195,875,0,154,0,0,53,0,208,-498,2986
,22時,2849,0,1997,823,0,153,0,0,67,0,144,-335,2849
,23時,2743,0,1926,827,0,154,0,0,62,0,116,-342,2743
2022/7/2,0時,2648,0,1903,817,0,154,0,0,54,0,119,-400,2648
,1時,2609,0,1938,810,0,154,0,0,54,0,118,-464,2609
,2時,2704,0,1858,806,0,154,0,0,50,0,167,-331,2704
,3時,2879,0,1982,850,0,154,0,0,45,0,306,-458,2879
,4時,2867,0,1904,853,0,154,26,0,58,0,344,-472,2867
,5時,2759,0,1812,810,0,154,134,0,66,0,279,-496,2759
,6時,2660,0,1404,804,0,154,247,0,68,0,277,-293,2660
,7時,2711,0,1159,800,0,154,394,0,76,0,261,-133,2711
,8時,2849,0,1081,794,0,153,608,0,78,0,67,67,2849
,9時,2963,0,1089,790,0,153,821,0,75,0,-105,139,2963
