DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2022/1/1 0:00,10977,1055,10884,0,0,0,1154,0,142,407,0,-2665
2022/1/1 1:00,10953,1061,10229,0,0,0,1144,0,144,406,0,-2031
2022/1/1 2:00,11039,1060,10150,0,0,0,1138,0,143,406,0,-1858
2022/1/1 3:00,11158,1062,10204,0,0,0,1175,0,142,403,0,-1828
2022/1/1 4:00,11192,1141,10330,0,0,0,1183,0,141,404,0,-2007
2022/1/1 5:00,11086,1158,10934,0,0,0,1165,0,142,401,0,-2714
2022/1/1 6:00,10855,1198,10971,0,0,0,1166,0,142,404,0,-3026
2022/1/1 7:00,10569,1126,10682,0,41,0,1174,0,140,404,0,-2998
2022/1/1 8:00,10807,1114,10601,0,178,0,1161,0,142,416,0,-2805
2022/1/1 9:00,10656,1075,10293,0,473,0,1134,0,140,407,0,-2866
2022/1/1 10:00,10373,1051,9850,0,766,0,1160,0,139,399,0,-2992
2022/1/1 11:00,10157,1046,9423,0,1025,0,1163,0,139,401,0,-3040
2022/1/1 12:00,10089,1045,9394,0,1150,0,1164,0,140,400,0,-3204
2022/1/1 13:00,9812,1064,9256,0,991,0,1128,0,140,400,0,-3167
2022/1/1 14:00,9706,1064,9543,0,708,0,1125,0,139,401,0,-3274
2022/1/1 15:00,9998,1168,9915,0,204,0,1144,0,141,414,0,-2988
2022/1/1 16:00,10458,1233,10316,0,6,0,1095,0,140,417,0,-2749
2022/1/1 17:00,11123,1254,10639,0,0,0,1120,0,141,416,0,-2447
2022/1/1 18:00,11100,1255,10778,0,0,0,1082,0,140,415,0,-2570
2022/1/1 19:00,10937,1209,10797,0,0,0,1068,0,141,415,0,-2693
2022/1/1 20:00,10736,1176,10708,0,0,0,1003,0,141,417,0,-2709
2022/1/1 21:00,10508,1087,10598,0,0,0,949,0,141,414,0,-2681
2022/1/1 22:00,9999,985,10542,0,0,0,836,0,139,401,0,-2904
2022/1/1 23:00,10112,867,11063,0,0,0,765,0,141,401,0,-3125
2022/1/2 0:00,9807,861,10683,0,0,0,710,0,141,400,0,-2988
2022/1/2 1:00,9954,858,10200,0,0,0,637,0,141,401,0,-2283
2022/1/2 2:00,10217,851,10087,0,0,0,643,0,141,403,0,-1908
2022/1/2 3:00,10320,853,10069,0,0,0,576,0,140,401,0,-1719
2022/1/2 4:00,10315,908,9978,0,0,0,537,0,140,400,0,-1648
2022/1/2 5:00,10255,929,10542,0,0,0,472,0,140,400,0,-2228
2022/1/2 6:00,10073,978,10640,0,0,0,423,0,141,400,0,-2509
2022/1/2 7:00,9946,916,10575,0,108,0,386,0,141,397,0,-2577
2022/1/2 8:00,10305,903,11058,0,480,0,380,0,142,398,0,-3056
2022/1/2 9:00,10247,854,10411,0,948,0,443,0,141,399,0,-2949
2022/1/2 10:00,9817,842,9496,0,1571,0,432,0,139,399,0,-3062
2022/1/2 11:00,9329,840,9110,0,2073,0,326,0,140,395,0,-3555
2022/1/2 12:00,8991,844,8544,0,2235,0,313,0,138,393,0,-3476
2022/1/2 13:00,8582,877,8008,0,2017,0,391,0,139,391,0,-3241
2022/1/2 14:00,8525,870,8464,0,1329,0,437,0,140,392,0,-3107
2022/1/2 15:00,8877,917,9429,0,353,0,569,0,139,399,0,-2929
2022/1/2 16:00,9678,1028,9823,0,8,0,682,0,142,406,0,-2411
2022/1/2 17:00,10359,1115,9875,0,0,0,891,0,140,405,0,-2067
2022/1/2 18:00,10415,1128,9596,0,0,0,928,0,141,405,0,-1783
2022/1/2 19:00,10326,1079,9864,0,0,0,975,0,141,403,0,-2136
2022/1/2 20:00,10083,1013,10021,0,0,0,1122,0,141,399,0,-2613
2022/1/2 21:00,9949,919,10146,0,0,0,1179,0,140,398,0,-2833
2022/1/2 22:00,9464,858,10051,0,0,0,1180,0,142,389,0,-3156
2022/1/2 23:00,9630,844,10737,0,0,0,1183,0,142,386,0,-3662
2022/1/3 0:00,9386,840,9657,0,0,0,1183,0,142,390,0,-2826
2022/1/3 1:00,9644,837,9786,0,0,0,1166,0,142,394,0,-2681
2022/1/3 2:00,10020,839,10213,0,0,0,1155,0,141,400,0,-2728
2022/1/3 3:00,10230,843,10253,0,0,0,1146,0,141,398,0,-2551
2022/1/3 4:00,10328,896,10209,0,0,0,1151,0,142,398,0,-2468
2022/1/3 5:00,10294,910,10551,0,0,0,1143,0,143,398,0,-2851
2022/1/3 6:00,10170,954,10787,0,0,0,1122,0,141,396,0,-3230
2022/1/3 7:00,10085,889,10493,0,129,0,1133,0,142,393,0,-3094
2022/1/3 8:00,10396,885,10592,0,655,0,1128,0,141,394,0,-3399
2022/1/3 9:00,10302,853,10394,0,1227,0,1145,0,141,392,0,-3850
2022/1/3 10:00,9893,848,10063,0,1668,0,1130,0,140,391,0,-4347
2022/1/3 11:00,9649,843,9202,0,1950,0,1147,0,139,392,0,-4024
2022/1/3 12:00,9511,869,9086,0,1926,0,1145,0,140,393,0,-4048
2022/1/3 13:00,9389,902,8938,0,1638,0,1140,0,140,394,0,-3763
2022/1/3 14:00,9362,892,9898,0,1025,0,1104,0,141,394,0,-4092
2022/1/3 15:00,9655,950,10102,0,292,0,1101,0,140,398,0,-3328
2022/1/3 16:00,10374,1086,10402,0,6,0,1086,0,140,407,0,-2753
2022/1/3 17:00,11156,1167,10514,0,0,0,1070,0,141,408,0,-2144
2022/1/3 18:00,11266,1209,10605,0,0,0,1061,0,142,407,0,-2158
